name,arm,distance,condition,measure,lens,layer,rank
Bruno,inferred,1,baseline,trait,jlens,23,3
Bruno,inferred,1,baseline,trait,logit,23,64
Bruno,inferred,1,baseline,trait,jlens,24,1
Bruno,inferred,1,baseline,trait,logit,24,8
Bruno,inferred,1,baseline,trait,jlens,25,1
Bruno,inferred,1,baseline,trait,logit,25,6
Bruno,inferred,1,baseline,trait,jlens,26,1
Bruno,inferred,1,baseline,trait,logit,26,6
Bruno,inferred,1,scene,trait,jlens,13,110351
Bruno,inferred,1,scene,trait,logit,13,89286
Bruno,inferred,1,scene,trait,jlens,14,181304
Bruno,inferred,1,scene,trait,logit,14,73216
Bruno,inferred,1,scene,trait,jlens,15,13529
Bruno,inferred,1,scene,trait,logit,15,57852
Bruno,inferred,1,scene,trait,jlens,16,4310
Bruno,inferred,1,scene,trait,logit,16,7202
Bruno,inferred,1,scene,trait,jlens,17,579
Bruno,inferred,1,scene,trait,logit,17,3841
Bruno,inferred,1,scene,trait,jlens,18,224
Bruno,inferred,1,scene,trait,logit,18,2575
Bruno,inferred,1,scene,trait,jlens,19,160
Bruno,inferred,1,scene,trait,logit,19,1789
Bruno,inferred,1,scene,trait,jlens,20,106
Bruno,inferred,1,scene,trait,logit,20,1156
Bruno,inferred,1,scene,trait,jlens,21,401
Bruno,inferred,1,scene,trait,logit,21,1993
Bruno,inferred,1,scene,trait,jlens,22,322
Bruno,inferred,1,scene,trait,logit,22,1635
Bruno,inferred,1,scene,trait,jlens,23,262
Bruno,inferred,1,scene,trait,logit,23,1555
Bruno,inferred,1,scene,trait,jlens,24,342
Bruno,inferred,1,scene,trait,logit,24,1750
Bruno,inferred,1,scene,trait,jlens,25,184
Bruno,inferred,1,scene,trait,logit,25,1303
Bruno,inferred,1,scene,trait,jlens,26,220
Bruno,inferred,1,scene,trait,logit,26,1290
Bruno,inferred,1,control,trait,jlens,13,141778
Bruno,inferred,1,control,trait,logit,13,81399
Bruno,inferred,1,control,trait,jlens,14,183169
Bruno,inferred,1,control,trait,logit,14,90695
Bruno,inferred,1,control,trait,jlens,15,12035
Bruno,inferred,1,control,trait,logit,15,85341
Bruno,inferred,1,control,trait,jlens,16,2141
Bruno,inferred,1,control,trait,logit,16,5816
Bruno,inferred,1,control,trait,jlens,17,28
Bruno,inferred,1,control,trait,logit,17,466
Bruno,inferred,1,control,trait,jlens,18,29
Bruno,inferred,1,control,trait,logit,18,1081
Bruno,inferred,1,control,trait,jlens,19,16
Bruno,inferred,1,control,trait,logit,19,431
Bruno,inferred,1,control,trait,jlens,20,1
Bruno,inferred,1,control,trait,logit,20,12
Bruno,inferred,1,control,trait,jlens,21,1
Bruno,inferred,1,control,trait,logit,21,5
Bruno,inferred,1,control,trait,jlens,22,1
Bruno,inferred,1,control,trait,logit,22,6
Bruno,inferred,1,control,trait,jlens,23,1
Bruno,inferred,1,control,trait,logit,23,5
Bruno,inferred,1,control,trait,jlens,24,1
Bruno,inferred,1,control,trait,logit,24,2
Bruno,inferred,1,control,trait,jlens,25,1
Bruno,inferred,1,control,trait,logit,25,1
Bruno,inferred,1,control,trait,jlens,26,1
Bruno,inferred,1,control,trait,logit,26,1
Bruno,inferred,2,baseline,trait,jlens,13,77822
Bruno,inferred,2,baseline,trait,logit,13,77718
Bruno,inferred,2,baseline,trait,jlens,14,146304
Bruno,inferred,2,baseline,trait,logit,14,75366
Bruno,inferred,2,baseline,trait,jlens,15,5281
Bruno,inferred,2,baseline,trait,logit,15,57796
Bruno,inferred,2,baseline,trait,jlens,16,2549
Bruno,inferred,2,baseline,trait,logit,16,6767
Bruno,inferred,2,baseline,trait,jlens,17,24
Bruno,inferred,2,baseline,trait,logit,17,584
Bruno,inferred,2,baseline,trait,jlens,18,15
Bruno,inferred,2,baseline,trait,logit,18,527
Bruno,inferred,2,baseline,trait,jlens,19,6
Bruno,inferred,2,baseline,trait,logit,19,296
Bruno,inferred,2,baseline,trait,jlens,20,3
Bruno,inferred,2,baseline,trait,logit,20,38
Bruno,inferred,2,baseline,trait,jlens,21,5
Bruno,inferred,2,baseline,trait,logit,21,54
Bruno,inferred,2,baseline,trait,jlens,22,3
Bruno,inferred,2,baseline,trait,logit,22,80
Bruno,inferred,2,baseline,trait,jlens,23,4
Bruno,inferred,2,baseline,trait,logit,23,69
Bruno,inferred,2,baseline,trait,jlens,24,3
Bruno,inferred,2,baseline,trait,logit,24,13
Bruno,inferred,2,baseline,trait,jlens,25,1
Bruno,inferred,2,baseline,trait,logit,25,6
Bruno,inferred,2,baseline,trait,jlens,26,1
Bruno,inferred,2,baseline,trait,logit,26,6
Bruno,inferred,2,scene,trait,jlens,13,131386
Bruno,inferred,2,scene,trait,logit,13,83496
Bruno,inferred,2,scene,trait,jlens,14,179586
Bruno,inferred,2,scene,trait,logit,14,73674
Bruno,inferred,2,scene,trait,jlens,15,11096
Bruno,inferred,2,scene,trait,logit,15,52159
Bruno,inferred,2,scene,trait,jlens,16,5299
Bruno,inferred,2,scene,trait,logit,16,6651
Bruno,inferred,2,scene,trait,jlens,17,906
Bruno,inferred,2,scene,trait,logit,17,3541
Bruno,inferred,2,scene,trait,jlens,18,352
Bruno,inferred,2,scene,trait,logit,18,2440
Bruno,inferred,2,scene,trait,jlens,19,273
Bruno,inferred,2,scene,trait,logit,19,1707
Bruno,inferred,2,scene,trait,jlens,20,188
Bruno,inferred,2,scene,trait,logit,20,1137
Bruno,inferred,2,scene,trait,jlens,21,548
Bruno,inferred,2,scene,trait,logit,21,2014
Bruno,inferred,2,scene,trait,jlens,22,415
Bruno,inferred,2,scene,trait,logit,22,1541
Bruno,inferred,2,scene,trait,jlens,23,356
Bruno,inferred,2,scene,trait,logit,23,1579
Bruno,inferred,2,scene,trait,jlens,24,441
Bruno,inferred,2,scene,trait,logit,24,1653
Bruno,inferred,2,scene,trait,jlens,25,229
Bruno,inferred,2,scene,trait,logit,25,1216
Bruno,inferred,2,scene,trait,jlens,26,249
Bruno,inferred,2,scene,trait,logit,26,1254
Bruno,inferred,2,control,trait,jlens,13,108771
Bruno,inferred,2,control,trait,logit,13,76297
Bruno,inferred,2,control,trait,jlens,14,128153
Bruno,inferred,2,control,trait,logit,14,80429
Bruno,inferred,2,control,trait,jlens,15,12137
Bruno,inferred,2,control,trait,logit,15,74404
Bruno,inferred,2,control,trait,jlens,16,2240
Bruno,inferred,2,control,trait,logit,16,5852
Bruno,inferred,2,control,trait,jlens,17,13
Bruno,inferred,2,control,trait,logit,17,421
Bruno,inferred,2,control,trait,jlens,18,20
Bruno,inferred,2,control,trait,logit,18,722
Bruno,inferred,2,control,trait,jlens,19,7
Bruno,inferred,2,control,trait,logit,19,333
Bruno,inferred,2,control,trait,jlens,20,1
Bruno,inferred,2,control,trait,logit,20,13
Bruno,inferred,2,control,trait,jlens,21,1
Bruno,inferred,2,control,trait,logit,21,12
Bruno,inferred,2,control,trait,jlens,22,1
Bruno,inferred,2,control,trait,logit,22,11
Bruno,inferred,2,control,trait,jlens,23,1
Bruno,inferred,2,control,trait,logit,23,11
Bruno,inferred,2,control,trait,jlens,24,1
Bruno,inferred,2,control,trait,logit,24,3
Bruno,inferred,2,control,trait,jlens,25,1
Bruno,inferred,2,control,trait,logit,25,1
Bruno,inferred,2,control,trait,jlens,26,1
Bruno,inferred,2,control,trait,logit,26,1
Bruno,inferred,4,baseline,trait,jlens,13,91633
Bruno,inferred,4,baseline,trait,logit,13,85500
Bruno,inferred,4,baseline,trait,jlens,14,155581
Bruno,inferred,4,baseline,trait,logit,14,77887
Bruno,inferred,4,baseline,trait,jlens,15,8925
Bruno,inferred,4,baseline,trait,logit,15,47886
Bruno,inferred,4,baseline,trait,jlens,16,3896
Bruno,inferred,4,baseline,trait,logit,16,9643
Bruno,inferred,4,baseline,trait,jlens,17,23
Bruno,inferred,4,baseline,trait,logit,17,582
Bruno,inferred,4,baseline,trait,jlens,18,16
Bruno,inferred,4,baseline,trait,logit,18,534
Bruno,inferred,4,baseline,trait,jlens,19,12
Bruno,inferred,4,baseline,trait,logit,19,325
Bruno,inferred,4,baseline,trait,jlens,20,4
Bruno,inferred,4,baseline,trait,logit,20,49
Bruno,inferred,4,baseline,trait,jlens,21,5
Bruno,inferred,4,baseline,trait,logit,21,63
Bruno,inferred,4,baseline,trait,jlens,22,5
Bruno,inferred,4,baseline,trait,logit,22,97
Bruno,inferred,4,baseline,trait,jlens,23,5
Bruno,inferred,4,baseline,trait,logit,23,78
Bruno,inferred,4,baseline,trait,jlens,24,2
Bruno,inferred,4,baseline,trait,logit,24,20
Bruno,inferred,4,baseline,trait,jlens,25,1
Bruno,inferred,4,baseline,trait,logit,25,6
Bruno,inferred,4,baseline,trait,jlens,26,1
Bruno,inferred,4,baseline,trait,logit,26,6
Bruno,inferred,4,scene,trait,jlens,13,132788
Bruno,inferred,4,scene,trait,logit,13,105302
Bruno,inferred,4,scene,trait,jlens,14,174483
Bruno,inferred,4,scene,trait,logit,14,73422
Bruno,inferred,4,scene,trait,jlens,15,14348
Bruno,inferred,4,scene,trait,logit,15,43219
Bruno,inferred,4,scene,trait,jlens,16,7125
Bruno,inferred,4,scene,trait,logit,16,7894
Bruno,inferred,4,scene,trait,jlens,17,769
Bruno,inferred,4,scene,trait,logit,17,3112
Bruno,inferred,4,scene,trait,jlens,18,349
Bruno,inferred,4,scene,trait,logit,18,2282
Bruno,inferred,4,scene,trait,jlens,19,260
Bruno,inferred,4,scene,trait,logit,19,1488
Bruno,inferred,4,scene,trait,jlens,20,239
Bruno,inferred,4,scene,trait,logit,20,1069
Bruno,inferred,4,scene,trait,jlens,21,653
Bruno,inferred,4,scene,trait,logit,21,1430
Bruno,inferred,4,scene,trait,jlens,22,452
Bruno,inferred,4,scene,trait,logit,22,1213
Bruno,inferred,4,scene,trait,jlens,23,344
Bruno,inferred,4,scene,trait,logit,23,1262
Bruno,inferred,4,scene,trait,jlens,24,444
Bruno,inferred,4,scene,trait,logit,24,1354
Bruno,inferred,4,scene,trait,jlens,25,269
Bruno,inferred,4,scene,trait,logit,25,1430
Bruno,inferred,4,scene,trait,jlens,26,289
Bruno,inferred,4,scene,trait,logit,26,1361
Bruno,inferred,4,control,trait,jlens,13,113151
Bruno,inferred,4,control,trait,logit,13,90608
Bruno,inferred,4,control,trait,jlens,14,154752
Bruno,inferred,4,control,trait,logit,14,90468
Bruno,inferred,4,control,trait,jlens,15,12026
Bruno,inferred,4,control,trait,logit,15,74156
Bruno,inferred,4,control,trait,jlens,16,6971
Bruno,inferred,4,control,trait,logit,16,12788
Bruno,inferred,4,control,trait,jlens,17,21
Bruno,inferred,4,control,trait,logit,17,764
Bruno,inferred,4,control,trait,jlens,18,14
Bruno,inferred,4,control,trait,logit,18,727
Bruno,inferred,4,control,trait,jlens,19,12
Bruno,inferred,4,control,trait,logit,19,410
Bruno,inferred,4,control,trait,jlens,20,2
Bruno,inferred,4,control,trait,logit,20,47
Bruno,inferred,4,control,trait,jlens,21,5
Bruno,inferred,4,control,trait,logit,21,53
Bruno,inferred,4,control,trait,jlens,22,3
Bruno,inferred,4,control,trait,logit,22,77
Bruno,inferred,4,control,trait,jlens,23,3
Bruno,inferred,4,control,trait,logit,23,57
Bruno,inferred,4,control,trait,jlens,24,1
Bruno,inferred,4,control,trait,logit,24,12
Bruno,inferred,4,control,trait,jlens,25,1
Bruno,inferred,4,control,trait,logit,25,5
Bruno,inferred,4,control,trait,jlens,26,1
Bruno,inferred,4,control,trait,logit,26,6
Bruno,inferred,7,baseline,trait,jlens,13,82526
Bruno,inferred,7,baseline,trait,logit,13,100233
Bruno,inferred,7,baseline,trait,jlens,14,92738
Bruno,inferred,7,baseline,trait,logit,14,103117
Bruno,inferred,7,baseline,trait,jlens,15,6157
Bruno,inferred,7,baseline,trait,logit,15,42425
Bruno,inferred,7,baseline,trait,jlens,16,3386
Bruno,inferred,7,baseline,trait,logit,16,9154
Bruno,inferred,7,baseline,trait,jlens,17,11
Bruno,inferred,7,baseline,trait,logit,17,300
Bruno,inferred,7,baseline,trait,jlens,18,10
Bruno,inferred,7,baseline,trait,logit,18,329
Bruno,inferred,7,baseline,trait,jlens,19,3
Bruno,inferred,7,baseline,trait,logit,19,135
Bruno,inferred,7,baseline,trait,jlens,20,3
Bruno,inferred,7,baseline,trait,logit,20,34
Bruno,inferred,7,baseline,trait,jlens,21,5
Bruno,inferred,7,baseline,trait,logit,21,42
Bruno,inferred,7,baseline,trait,jlens,22,4
Bruno,inferred,7,baseline,trait,logit,22,61
Bruno,inferred,7,baseline,trait,jlens,23,3
Bruno,inferred,7,baseline,trait,logit,23,45
Bruno,inferred,7,baseline,trait,jlens,24,2
Bruno,inferred,7,baseline,trait,logit,24,15
Bruno,inferred,7,baseline,trait,jlens,25,1
Bruno,inferred,7,baseline,trait,logit,25,6
Bruno,inferred,7,baseline,trait,jlens,26,1
Bruno,inferred,7,baseline,trait,logit,26,6
Bruno,inferred,7,scene,trait,jlens,13,96514
Bruno,inferred,7,scene,trait,logit,13,112193
Bruno,inferred,7,scene,trait,jlens,14,112770
Bruno,inferred,7,scene,trait,logit,14,94456
Bruno,inferred,7,scene,trait,jlens,15,7776
Bruno,inferred,7,scene,trait,logit,15,33638
Bruno,inferred,7,scene,trait,jlens,16,5971
Bruno,inferred,7,scene,trait,logit,16,10724
Bruno,inferred,7,scene,trait,jlens,17,993
Bruno,inferred,7,scene,trait,logit,17,2979
Bruno,inferred,7,scene,trait,jlens,18,504
Bruno,inferred,7,scene,trait,logit,18,2481
Bruno,inferred,7,scene,trait,jlens,19,505
Bruno,inferred,7,scene,trait,logit,19,1431
Bruno,inferred,7,scene,trait,jlens,20,403
Bruno,inferred,7,scene,trait,logit,20,1290
Bruno,inferred,7,scene,trait,jlens,21,1064
Bruno,inferred,7,scene,trait,logit,21,1297
Bruno,inferred,7,scene,trait,jlens,22,479
Bruno,inferred,7,scene,trait,logit,22,1171
Bruno,inferred,7,scene,trait,jlens,23,406
Bruno,inferred,7,scene,trait,logit,23,1377
Bruno,inferred,7,scene,trait,jlens,24,531
Bruno,inferred,7,scene,trait,logit,24,1452
Bruno,inferred,7,scene,trait,jlens,25,293
Bruno,inferred,7,scene,trait,logit,25,1620
Bruno,inferred,7,scene,trait,jlens,26,343
Bruno,inferred,7,scene,trait,logit,26,1500
Bruno,inferred,7,control,trait,jlens,13,85696
Bruno,inferred,7,control,trait,logit,13,108408
Bruno,inferred,7,control,trait,jlens,14,91353
Bruno,inferred,7,control,trait,logit,14,111784
Bruno,inferred,7,control,trait,jlens,15,5564
Bruno,inferred,7,control,trait,logit,15,50099
Bruno,inferred,7,control,trait,jlens,16,3442
Bruno,inferred,7,control,trait,logit,16,9833
Bruno,inferred,7,control,trait,jlens,17,8
Bruno,inferred,7,control,trait,logit,17,393
Bruno,inferred,7,control,trait,jlens,18,10
Bruno,inferred,7,control,trait,logit,18,448
Bruno,inferred,7,control,trait,jlens,19,6
Bruno,inferred,7,control,trait,logit,19,191
Bruno,inferred,7,control,trait,jlens,20,3
Bruno,inferred,7,control,trait,logit,20,35
Bruno,inferred,7,control,trait,jlens,21,5
Bruno,inferred,7,control,trait,logit,21,46
Bruno,inferred,7,control,trait,jlens,22,3
Bruno,inferred,7,control,trait,logit,22,59
Bruno,inferred,7,control,trait,jlens,23,3
Bruno,inferred,7,control,trait,logit,23,43
Bruno,inferred,7,control,trait,jlens,24,1
Bruno,inferred,7,control,trait,logit,24,15
Bruno,inferred,7,control,trait,jlens,25,1
Bruno,inferred,7,control,trait,logit,25,5
Bruno,inferred,7,control,trait,jlens,26,1
Bruno,inferred,7,control,trait,logit,26,5
Bruno,inferred,10,baseline,trait,jlens,13,82961
Bruno,inferred,10,baseline,trait,logit,13,106864
Bruno,inferred,10,baseline,trait,jlens,14,83735
Bruno,inferred,10,baseline,trait,logit,14,117041
Bruno,inferred,10,baseline,trait,jlens,15,8904
Bruno,inferred,10,baseline,trait,logit,15,51255
Bruno,inferred,10,baseline,trait,jlens,16,4087
Bruno,inferred,10,baseline,trait,logit,16,13100
Bruno,inferred,10,baseline,trait,jlens,17,7
Bruno,inferred,10,baseline,trait,logit,17,296
Bruno,inferred,10,baseline,trait,jlens,18,6
Bruno,inferred,10,baseline,trait,logit,18,332
Bruno,inferred,10,baseline,trait,jlens,19,3
Bruno,inferred,10,baseline,trait,logit,19,112
Bruno,inferred,10,baseline,trait,jlens,20,1
Bruno,inferred,10,baseline,trait,logit,20,26
Bruno,inferred,10,baseline,trait,jlens,21,5
Bruno,inferred,10,baseline,trait,logit,21,40
Bruno,inferred,10,baseline,trait,jlens,22,3
Bruno,inferred,10,baseline,trait,logit,22,50
Bruno,inferred,10,baseline,trait,jlens,23,3
Bruno,inferred,10,baseline,trait,logit,23,38
Bruno,inferred,10,baseline,trait,jlens,24,1
Bruno,inferred,10,baseline,trait,logit,24,10
Bruno,inferred,10,baseline,trait,jlens,25,1
Bruno,inferred,10,baseline,trait,logit,25,3
Bruno,inferred,10,baseline,trait,jlens,26,1
Bruno,inferred,10,baseline,trait,logit,26,3
Bruno,inferred,10,scene,trait,jlens,13,95366
Bruno,inferred,10,scene,trait,logit,13,117943
Bruno,inferred,10,scene,trait,jlens,14,102648
Bruno,inferred,10,scene,trait,logit,14,110654
Bruno,inferred,10,scene,trait,jlens,15,11219
Bruno,inferred,10,scene,trait,logit,15,44420
Bruno,inferred,10,scene,trait,jlens,16,6907
Bruno,inferred,10,scene,trait,logit,16,15793
Bruno,inferred,10,scene,trait,jlens,17,1256
Bruno,inferred,10,scene,trait,logit,17,4976
Bruno,inferred,10,scene,trait,jlens,18,721
Bruno,inferred,10,scene,trait,logit,18,3951
Bruno,inferred,10,scene,trait,jlens,19,638
Bruno,inferred,10,scene,trait,logit,19,2171
Bruno,inferred,10,scene,trait,jlens,20,612
Bruno,inferred,10,scene,trait,logit,20,1839
Bruno,inferred,10,scene,trait,jlens,21,1501
Bruno,inferred,10,scene,trait,logit,21,1316
Bruno,inferred,10,scene,trait,jlens,22,640
Bruno,inferred,10,scene,trait,logit,22,1184
Bruno,inferred,10,scene,trait,jlens,23,529
Bruno,inferred,10,scene,trait,logit,23,1437
Bruno,inferred,10,scene,trait,jlens,24,654
Bruno,inferred,10,scene,trait,logit,24,1670
Bruno,inferred,10,scene,trait,jlens,25,402
Bruno,inferred,10,scene,trait,logit,25,1856
Bruno,inferred,10,scene,trait,jlens,26,445
Bruno,inferred,10,scene,trait,logit,26,1623
Bruno,inferred,10,control,trait,jlens,13,74844
Bruno,inferred,10,control,trait,logit,13,107681
Bruno,inferred,10,control,trait,jlens,14,67989
Bruno,inferred,10,control,trait,logit,14,115732
Bruno,inferred,10,control,trait,jlens,15,7052
Bruno,inferred,10,control,trait,logit,15,51244
Bruno,inferred,10,control,trait,jlens,16,4054
Bruno,inferred,10,control,trait,logit,16,14219
Bruno,inferred,10,control,trait,jlens,17,8
Bruno,inferred,10,control,trait,logit,17,430
Bruno,inferred,10,control,trait,jlens,18,10
Bruno,inferred,10,control,trait,logit,18,467
Bruno,inferred,10,control,trait,jlens,19,3
Bruno,inferred,10,control,trait,logit,19,171
Bruno,inferred,10,control,trait,jlens,20,1
Bruno,inferred,10,control,trait,logit,20,33
Bruno,inferred,10,control,trait,jlens,21,5
Bruno,inferred,10,control,trait,logit,21,49
Bruno,inferred,10,control,trait,jlens,22,3
Bruno,inferred,10,control,trait,logit,22,56
Bruno,inferred,10,control,trait,jlens,23,3
Bruno,inferred,10,control,trait,logit,23,39
Bruno,inferred,10,control,trait,jlens,24,1
Bruno,inferred,10,control,trait,logit,24,11
Bruno,inferred,10,control,trait,jlens,25,1
Bruno,inferred,10,control,trait,logit,25,3
Bruno,inferred,10,control,trait,jlens,26,1
Bruno,inferred,10,control,trait,logit,26,3
Bruno,inferred,30,baseline,trait,jlens,13,50857
Bruno,inferred,30,baseline,trait,logit,13,103151
Bruno,inferred,30,baseline,trait,jlens,14,53367
Bruno,inferred,30,baseline,trait,logit,14,96475
Bruno,inferred,30,baseline,trait,jlens,15,8501
Bruno,inferred,30,baseline,trait,logit,15,57441
Bruno,inferred,30,baseline,trait,jlens,16,3467
Bruno,inferred,30,baseline,trait,logit,16,12248
Bruno,inferred,30,baseline,trait,jlens,17,9
Bruno,inferred,30,baseline,trait,logit,17,376
Bruno,inferred,30,baseline,trait,jlens,18,6
Bruno,inferred,30,baseline,trait,logit,18,471
Bruno,inferred,30,baseline,trait,jlens,19,1
Bruno,inferred,30,baseline,trait,logit,19,116
Bruno,inferred,30,baseline,trait,jlens,20,1
Bruno,inferred,30,baseline,trait,logit,20,27
Bruno,inferred,30,baseline,trait,jlens,21,2
Bruno,inferred,30,baseline,trait,logit,21,28
Bruno,inferred,30,baseline,trait,jlens,22,1
Bruno,inferred,30,baseline,trait,logit,22,25
Bruno,inferred,30,baseline,trait,jlens,23,1
Bruno,inferred,30,baseline,trait,logit,23,19
Bruno,inferred,30,baseline,trait,jlens,24,1
Bruno,inferred,30,baseline,trait,logit,24,7
Bruno,inferred,30,baseline,trait,jlens,25,1
Bruno,inferred,30,baseline,trait,logit,25,2
Bruno,inferred,30,baseline,trait,jlens,26,1
Bruno,inferred,30,baseline,trait,logit,26,2
Bruno,inferred,30,scene,trait,jlens,13,52067
Bruno,inferred,30,scene,trait,logit,13,112684
Bruno,inferred,30,scene,trait,jlens,14,51652
Bruno,inferred,30,scene,trait,logit,14,101087
Bruno,inferred,30,scene,trait,jlens,15,9397
Bruno,inferred,30,scene,trait,logit,15,48339
Bruno,inferred,30,scene,trait,jlens,16,6056
Bruno,inferred,30,scene,trait,logit,16,15806
Bruno,inferred,30,scene,trait,jlens,17,2066
Bruno,inferred,30,scene,trait,logit,17,5926
Bruno,inferred,30,scene,trait,jlens,18,1105
Bruno,inferred,30,scene,trait,logit,18,5453
Bruno,inferred,30,scene,trait,jlens,19,939
Bruno,inferred,30,scene,trait,logit,19,2761
Bruno,inferred,30,scene,trait,jlens,20,733
Bruno,inferred,30,scene,trait,logit,20,1861
Bruno,inferred,30,scene,trait,jlens,21,1419
Bruno,inferred,30,scene,trait,logit,21,1397
Bruno,inferred,30,scene,trait,jlens,22,627
Bruno,inferred,30,scene,trait,logit,22,1309
Bruno,inferred,30,scene,trait,jlens,23,526
Bruno,inferred,30,scene,trait,logit,23,1533
Bruno,inferred,30,scene,trait,jlens,24,573
Bruno,inferred,30,scene,trait,logit,24,1771
Bruno,inferred,30,scene,trait,jlens,25,326
Bruno,inferred,30,scene,trait,logit,25,2137
Bruno,inferred,30,scene,trait,jlens,26,401
Bruno,inferred,30,scene,trait,logit,26,1796
Bruno,inferred,30,control,trait,jlens,13,51892
Bruno,inferred,30,control,trait,logit,13,96752
Bruno,inferred,30,control,trait,jlens,14,41665
Bruno,inferred,30,control,trait,logit,14,93877
Bruno,inferred,30,control,trait,jlens,15,7744
Bruno,inferred,30,control,trait,logit,15,50002
Bruno,inferred,30,control,trait,jlens,16,3046
Bruno,inferred,30,control,trait,logit,16,10701
Bruno,inferred,30,control,trait,jlens,17,9
Bruno,inferred,30,control,trait,logit,17,397
Bruno,inferred,30,control,trait,jlens,18,8
Bruno,inferred,30,control,trait,logit,18,495
Bruno,inferred,30,control,trait,jlens,19,1
Bruno,inferred,30,control,trait,logit,19,113
Bruno,inferred,30,control,trait,jlens,20,1
Bruno,inferred,30,control,trait,logit,20,24
Bruno,inferred,30,control,trait,jlens,21,2
Bruno,inferred,30,control,trait,logit,21,26
Bruno,inferred,30,control,trait,jlens,22,1
Bruno,inferred,30,control,trait,logit,22,23
Bruno,inferred,30,control,trait,jlens,23,1
Bruno,inferred,30,control,trait,logit,23,19
Bruno,inferred,30,control,trait,jlens,24,1
Bruno,inferred,30,control,trait,logit,24,6
Bruno,inferred,30,control,trait,jlens,25,1
Bruno,inferred,30,control,trait,logit,25,2
Bruno,inferred,30,control,trait,jlens,26,1
Bruno,inferred,30,control,trait,logit,26,2
Greta,inferred,0,baseline,trait,jlens,13,1719
Greta,inferred,0,baseline,trait,logit,13,2969
Greta,inferred,0,baseline,trait,jlens,14,11144
Greta,inferred,0,baseline,trait,logit,14,4040
Greta,inferred,0,baseline,trait,jlens,15,62
Greta,inferred,0,baseline,trait,logit,15,470
Greta,inferred,0,baseline,trait,jlens,16,62
Greta,inferred,0,baseline,trait,logit,16,136
Greta,inferred,0,baseline,trait,jlens,17,10
Greta,inferred,0,baseline,trait,logit,17,35
Greta,inferred,0,baseline,trait,jlens,18,17
Greta,inferred,0,baseline,trait,logit,18,165
Greta,inferred,0,baseline,trait,jlens,19,21
Greta,inferred,0,baseline,trait,logit,19,344
Greta,inferred,0,baseline,trait,jlens,20,10
Greta,inferred,0,baseline,trait,logit,20,32
Greta,inferred,0,baseline,trait,jlens,21,2
Greta,inferred,0,baseline,trait,logit,21,69
Greta,inferred,0,baseline,trait,jlens,22,1
Greta,inferred,0,baseline,trait,logit,22,47
Greta,inferred,0,baseline,trait,jlens,23,1
Greta,inferred,0,baseline,trait,logit,23,22
Greta,inferred,0,baseline,trait,jlens,24,1
Greta,inferred,0,baseline,trait,logit,24,6
Greta,inferred,0,baseline,trait,jlens,25,1
Greta,inferred,0,baseline,trait,logit,25,5
Greta,inferred,0,baseline,trait,jlens,26,1
Greta,inferred,0,baseline,trait,logit,26,2
Greta,inferred,0,scene,trait,jlens,13,9770
Greta,inferred,0,scene,trait,logit,13,9977
Greta,inferred,0,scene,trait,jlens,14,30537
Greta,inferred,0,scene,trait,logit,14,15102
Greta,inferred,0,scene,trait,jlens,15,887
Greta,inferred,0,scene,trait,logit,15,4699
Greta,inferred,0,scene,trait,jlens,16,1649
Greta,inferred,0,scene,trait,logit,16,1579
Greta,inferred,0,scene,trait,jlens,17,889
Greta,inferred,0,scene,trait,logit,17,4225
Greta,inferred,0,scene,trait,jlens,18,920
Greta,inferred,0,scene,trait,logit,18,4529
Greta,inferred,0,scene,trait,jlens,19,1526
Greta,inferred,0,scene,trait,logit,19,2908
Greta,inferred,0,scene,trait,jlens,20,2844
Greta,inferred,0,scene,trait,logit,20,2600
Greta,inferred,0,scene,trait,jlens,21,2954
Greta,inferred,0,scene,trait,logit,21,2809
Greta,inferred,0,scene,trait,jlens,22,1468
Greta,inferred,0,scene,trait,logit,22,1776
Greta,inferred,0,scene,trait,jlens,23,997
Greta,inferred,0,scene,trait,logit,23,1844
Greta,inferred,0,scene,trait,jlens,24,893
Greta,inferred,0,scene,trait,logit,24,2117
Greta,inferred,0,scene,trait,jlens,25,709
Greta,inferred,0,scene,trait,logit,25,1311
Greta,inferred,0,scene,trait,jlens,26,685
Greta,inferred,0,scene,trait,logit,26,1469
Greta,inferred,1,baseline,trait,jlens,13,1293
Greta,inferred,1,baseline,trait,logit,13,2317
Greta,inferred,1,baseline,trait,jlens,14,6305
Greta,inferred,1,baseline,trait,logit,14,2315
Greta,inferred,1,baseline,trait,jlens,15,132
Greta,inferred,1,baseline,trait,logit,15,402
Greta,inferred,1,baseline,trait,jlens,16,167
Greta,inferred,1,baseline,trait,logit,16,192
Greta,inferred,1,baseline,trait,jlens,17,29
Greta,inferred,1,baseline,trait,logit,17,125
Greta,inferred,1,baseline,trait,jlens,18,35
Greta,inferred,1,baseline,trait,logit,18,448
Greta,inferred,1,baseline,trait,jlens,19,74
Greta,inferred,1,baseline,trait,logit,19,963
Greta,inferred,1,baseline,trait,jlens,20,48
Greta,inferred,1,baseline,trait,logit,20,210
Greta,inferred,1,baseline,trait,jlens,21,18
Greta,inferred,1,baseline,trait,logit,21,243
Greta,inferred,1,baseline,trait,jlens,22,14
Greta,inferred,1,baseline,trait,logit,22,214
Greta,inferred,1,baseline,trait,jlens,23,5
Greta,inferred,1,baseline,trait,logit,23,116
