doc,layer,depth_frac,kurtosis,cos_to_next,next_token_agreement
6,7,0.21212121212121213,0.8756736516952515,0.9761966466903687,0.0
6,8,0.24242424242424243,0.8639124035835266,0.9629073739051819,0.0
6,9,0.2727272727272727,0.870081901550293,0.9682002067565918,0.0
6,10,0.30303030303030304,0.7925314903259277,0.9727933406829834,0.0
6,11,0.3333333333333333,0.7726781368255615,0.9662717580795288,0.0
6,12,0.36363636363636365,0.785824716091156,0.9451568722724915,0.0
6,13,0.3939393939393939,0.7106773853302002,0.952742874622345,0.0
6,14,0.42424242424242425,0.735281229019165,0.9374422430992126,0.0
6,15,0.45454545454545453,0.8302156925201416,0.9737515449523926,0.0
6,16,0.48484848484848486,0.6616261005401611,0.950911819934845,0.0
6,17,0.5151515151515151,0.7184436321258545,0.9780348539352417,0.0625
6,18,0.5454545454545454,0.758484423160553,0.9746586084365845,0.0625
6,19,0.5757575757575758,0.7025212049484253,0.9653812646865845,0.0625
6,20,0.6060606060606061,0.6118158102035522,0.9660280346870422,0.125
